index,slack_ns,requirement_ns,datapath_delay_ns,logic_levels,startpoint_pin,endpoint_pin,path_group
1,-0.999,5.000,5.940,16,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[29]/D","setup"
2,-0.985,5.000,5.926,16,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[31]/D","setup"
3,-0.946,5.000,5.887,16,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[30]/D","setup"
4,-0.945,5.000,5.886,15,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[25]/D","setup"
5,-0.942,5.000,5.883,16,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[28]/D","setup"
6,-0.931,5.000,5.872,15,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[27]/D","setup"
7,-0.923,5.000,5.478,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][10]/R","setup"
8,-0.923,5.000,5.478,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][20]/R","setup"
9,-0.923,5.000,5.478,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][26]/R","setup"
10,-0.923,5.000,5.478,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][27]/R","setup"
11,-0.918,5.000,5.510,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][28]/CE","setup"
12,-0.918,5.000,5.510,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][5]/CE","setup"
13,-0.918,5.000,5.515,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_cause][2]/CE","setup"
14,-0.918,5.000,5.515,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][22]/CE","setup"
15,-0.892,5.000,5.832,14,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[21]/D","setup"
16,-0.892,5.000,5.833,15,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[26]/D","setup"
17,-0.888,5.000,5.483,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][14]/CE","setup"
18,-0.888,5.000,5.483,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][3]/CE","setup"
19,-0.888,5.000,5.829,15,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[24]/D","setup"
20,-0.880,5.000,5.452,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/u_dcache/g_data_bank[0].u_data_bank/mem_q_reg_0/ENBWREN","setup"
21,-0.878,5.000,5.818,14,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[23]/D","setup"
22,-0.867,5.000,5.535,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][store_seq_cutoff][1]/CE","setup"
23,-0.866,5.000,5.462,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][exception_cause][0]/CE","setup"
24,-0.865,5.000,5.456,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][0]/R","setup"
25,-0.865,5.000,5.456,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][16]/R","setup"
26,-0.865,5.000,5.456,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][20]/R","setup"
27,-0.865,5.000,5.456,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][22]/R","setup"
28,-0.865,5.000,5.456,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][23]/R","setup"
29,-0.865,5.000,5.456,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][28]/R","setup"
30,-0.865,5.000,5.456,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][3]/R","setup"
31,-0.865,5.000,5.456,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][4]/R","setup"
32,-0.862,5.000,5.454,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_cause][3]/CE","setup"
33,-0.862,5.000,5.454,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][17]/CE","setup"
34,-0.862,5.000,5.454,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][30]/CE","setup"
35,-0.862,5.000,5.454,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][4]/CE","setup"
36,-0.859,5.000,5.436,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][0]/R","setup"
37,-0.859,5.000,5.436,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][14]/R","setup"
38,-0.859,5.000,5.436,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][22]/R","setup"
39,-0.859,5.000,5.436,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][23]/R","setup"
40,-0.859,5.000,5.436,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][25]/R","setup"
41,-0.859,5.000,5.436,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][29]/R","setup"
42,-0.859,5.000,5.436,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][3]/R","setup"
43,-0.859,5.000,5.436,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][csr_src][7]/R","setup"
44,-0.857,5.000,5.447,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][10]/R","setup"
45,-0.857,5.000,5.447,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][25]/R","setup"
46,-0.857,5.000,5.447,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][26]/R","setup"
47,-0.857,5.000,5.447,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][8]/R","setup"
48,-0.857,5.000,5.447,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][9]/R","setup"
49,-0.848,5.000,5.465,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_cause][0]/CE","setup"
50,-0.848,5.000,5.465,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][0]/CE","setup"
51,-0.848,5.000,5.465,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[7][exception_tval][21]/CE","setup"
52,-0.846,5.000,5.440,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][12]/R","setup"
53,-0.846,5.000,5.440,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][13]/R","setup"
54,-0.846,5.000,5.440,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][18]/R","setup"
55,-0.846,5.000,5.440,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][21]/R","setup"
56,-0.846,5.000,5.440,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][27]/R","setup"
57,-0.846,5.000,5.440,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[0][csr_src][29]/R","setup"
58,-0.845,5.000,5.512,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][15]/CE","setup"
59,-0.845,5.000,5.512,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][18]/CE","setup"
60,-0.845,5.000,5.512,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][19]/CE","setup"
61,-0.845,5.000,5.537,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][23]/CE","setup"
62,-0.845,5.000,5.537,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][26]/CE","setup"
63,-0.845,5.000,5.537,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_mask][3]/CE","setup"
64,-0.844,5.000,5.437,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][exception_tval][20]/CE","setup"
65,-0.844,5.000,5.437,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][exception_tval][5]/CE","setup"
66,-0.842,5.000,5.509,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][14]/CE","setup"
67,-0.842,5.000,5.509,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][24]/CE","setup"
68,-0.842,5.000,5.509,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][27]/CE","setup"
69,-0.842,5.000,5.509,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][31]/CE","setup"
70,-0.840,5.000,5.778,13,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[17]/D","setup"
71,-0.839,5.000,5.779,14,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[22]/D","setup"
72,-0.836,5.000,5.526,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][13]/CE","setup"
73,-0.836,5.000,5.526,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][16]/CE","setup"
74,-0.836,5.000,5.526,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][29]/CE","setup"
75,-0.835,5.000,5.775,14,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[20]/D","setup"
76,-0.826,5.000,5.764,13,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/exec_mem_addr_q_reg[19]/D","setup"
77,-0.820,5.000,5.545,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][exception_tval][0]/CE","setup"
78,-0.820,5.000,5.545,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][exception_tval][30]/CE","setup"
79,-0.820,5.000,5.545,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][exception_tval][4]/CE","setup"
80,-0.820,5.000,5.545,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][exception_valid]/CE","setup"
81,-0.818,5.000,5.509,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][10]/CE","setup"
82,-0.818,5.000,5.509,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][12]/CE","setup"
83,-0.818,5.000,5.509,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][5]/CE","setup"
84,-0.818,5.000,5.509,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][store_seq_cutoff][5]/CE","setup"
85,-0.818,5.000,5.413,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][1]/R","setup"
86,-0.818,5.000,5.413,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][23]/R","setup"
87,-0.818,5.000,5.413,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][27]/R","setup"
88,-0.818,5.000,5.413,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][2]/R","setup"
89,-0.815,5.000,5.016,0,"student_top_inst/cpu_rst_sync_reg/C","student_top_inst/Core_cpu/u_core_top/u_muldiv/b_q_reg[21]/R","setup"
90,-0.815,5.000,5.016,0,"student_top_inst/cpu_rst_sync_reg/C","student_top_inst/Core_cpu/u_core_top/u_muldiv/b_q_reg[22]/R","setup"
91,-0.814,5.000,5.501,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][addr][6]/CE","setup"
92,-0.814,5.000,5.501,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][addr][7]/CE","setup"
93,-0.814,5.000,5.501,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[0][forward_data][4]/CE","setup"
94,-0.812,5.000,5.495,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/u_dcache/FSM_onehot_state_q_reg[3]/CE","setup"
95,-0.812,5.000,5.495,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/u_dcache/FSM_onehot_state_q_reg[4]/CE","setup"
96,-0.812,5.000,5.495,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/u_dcache/FSM_onehot_state_q_reg[5]/CE","setup"
97,-0.812,5.000,5.410,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[5][exception_tval][4]/CE","setup"
98,-0.808,5.000,5.424,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][exception_cause][2]/CE","setup"
99,-0.808,5.000,5.424,8,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[2][exception_tval][6]/CE","setup"
100,-0.808,5.000,5.399,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][0]/R","setup"
101,-0.808,5.000,5.399,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][12]/R","setup"
102,-0.808,5.000,5.399,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][20]/R","setup"
103,-0.808,5.000,5.399,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][21]/R","setup"
104,-0.808,5.000,5.399,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][26]/R","setup"
105,-0.808,5.000,5.399,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][31]/R","setup"
106,-0.808,5.000,5.399,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][3]/R","setup"
107,-0.808,5.000,5.399,10,"student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[3][fu][1]/C","student_top_inst/Core_cpu/u_core_top/scoreboard_q_reg[6][csr_src][4]/R","setup"
108,-0.802,5.000,5.470,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][10]/CE","setup"
109,-0.802,5.000,5.470,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][13]/CE","setup"
110,-0.802,5.000,5.470,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][5]/CE","setup"
111,-0.802,5.000,5.470,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][6]/CE","setup"
112,-0.802,5.000,5.470,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][7]/CE","setup"
113,-0.802,5.000,5.470,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][store_seq_cutoff][3]/CE","setup"
114,-0.798,5.000,5.466,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][addr][23]/CE","setup"
115,-0.798,5.000,5.466,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][addr][25]/CE","setup"
116,-0.798,5.000,5.466,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][addr][7]/CE","setup"
117,-0.798,5.000,5.466,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][18]/CE","setup"
118,-0.798,5.000,5.466,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][19]/CE","setup"
119,-0.798,5.000,5.466,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][20]/CE","setup"
120,-0.798,5.000,5.466,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][29]/CE","setup"
121,-0.798,5.000,5.466,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][forward_data][8]/CE","setup"
122,-0.798,5.000,5.467,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][addr][3]/CE","setup"
123,-0.798,5.000,5.467,10,"student_top_inst/Core_cpu/u_core_top/u_dcache/u_tag_bank/mem_q_reg/CLKBWRCLK","student_top_inst/Core_cpu/u_core_top/load_q_reg[1][addr][6]/CE","setup"
