index,slack_ns,requirement_ns,datapath_delay_ns,logic_levels,startpoint_pin,endpoint_pin,path_group
1,-4.310,5.000,8.357,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[20].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
2,-4.275,5.000,8.325,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[57].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
3,-4.257,5.000,8.382,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[51].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
4,-4.252,5.000,8.375,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[8].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
5,-4.193,5.000,8.319,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[57].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
6,-4.166,5.000,8.395,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[63].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
7,-4.142,5.000,8.507,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[9].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
8,-4.131,5.000,8.184,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[13].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
9,-4.123,5.000,8.423,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[50].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
10,-4.114,5.000,8.419,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[63].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
11,-4.094,5.000,8.379,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[60].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
12,-4.088,5.000,8.461,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[59].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
13,-4.041,5.000,8.359,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[62].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
14,-4.008,5.000,8.298,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[53].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
15,-3.994,5.000,8.118,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[20].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
16,-3.992,5.000,8.193,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[51].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
17,-3.986,5.000,8.356,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[41].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
18,-3.981,5.000,8.301,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[48].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
19,-3.979,5.000,8.277,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[59].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
20,-3.945,5.000,8.311,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[53].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
21,-3.945,5.000,8.241,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[35].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
22,-3.936,5.000,8.178,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[62].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
23,-3.935,5.000,8.134,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[8].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
24,-3.918,5.000,8.283,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[43].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
25,-3.916,5.000,8.140,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[50].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
26,-3.907,5.000,8.445,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[54].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
27,-3.888,5.000,8.133,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[48].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
28,-3.887,5.000,8.349,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[54].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
29,-3.879,5.000,8.252,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[35].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
30,-3.877,5.000,8.005,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[13].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
31,-3.868,5.000,8.510,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[1].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
32,-3.862,5.000,8.151,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[9].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
33,-3.843,5.000,8.203,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[60].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
34,-3.833,5.000,8.127,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[41].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
35,-3.832,5.000,8.364,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[32].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
36,-3.832,5.000,8.056,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[29].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
37,-3.827,5.000,8.124,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[61].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
38,-3.822,5.000,8.409,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[6].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
39,-3.804,5.000,8.163,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[49].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
40,-3.792,5.000,8.086,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[4].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
41,-3.783,5.000,8.159,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[39].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
42,-3.781,5.000,8.072,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[52].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
43,-3.781,5.000,8.329,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[2].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
44,-3.745,5.000,8.287,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[55].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
45,-3.743,5.000,8.037,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[42].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
46,-3.742,5.000,8.209,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[55].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
47,-3.738,5.000,8.380,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[15].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
48,-3.725,5.000,8.010,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[23].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
49,-3.723,5.000,8.194,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[12].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
50,-3.710,5.000,8.252,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[33].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
51,-3.705,5.000,8.251,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[12].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
52,-3.703,5.000,7.922,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[42].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
53,-3.703,5.000,8.173,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[0].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
54,-3.700,5.000,7.988,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[40].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
55,-3.698,5.000,7.989,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[34].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
56,-3.694,5.000,7.915,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[56].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
57,-3.685,5.000,8.230,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[47].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
58,-3.683,5.000,8.270,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[7].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
59,-3.673,5.000,8.145,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[26].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
60,-3.673,5.000,7.887,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[19].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
61,-3.669,5.000,8.232,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[21].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
62,-3.652,5.000,8.292,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[21].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
63,-3.643,5.000,8.209,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[15].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
64,-3.623,5.000,8.086,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[14].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
65,-3.621,5.000,7.903,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[49].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
66,-3.617,5.000,8.154,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[44].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
67,-3.607,5.000,8.156,12,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[38].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/ENARDEN","setup"
68,-3.607,5.000,8.072,11,"student_top_inst/Core_cpu/u_core_top/u_dcache/tag_q_reg/CLKBWRCLK","student_top_inst/mem_bridge/dram_adapter/dram/U0/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[33].ram.r/prim_init.ram/DEVICE_7SERIES.NO_BMM_INFO.SP.SIMPLE_PRIM36.ram/WEA[0]","setup"
